STATION,NAME,DATE,AWND,FMTM,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/11/2005,6.04,1731,,1730,0,,0,0,63,75,51,,170,170,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/12/2005,6.49,2021,,2019,0,,0,0,60,75,44,,270,260,0,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/13/2005,5.59,1136,,1131,0.01,,0,0,62,71,53,,90,80,0,12.1,14.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/14/2005,6.04,1954,,1953,0.03,,0,0,64,75,52,,240,250,0,17,25.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/15/2005,4.92,1811,,1810,0.45,,0,0,50,54,46,,200,190,0,14.1,17.9,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/16/2005,4.03,2117,,2102,0,,0,0,52,63,40,,270,270,0,10.1,13,1,,,,,,,,,,,,,,1,,,,1,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/17/2005,2.91,2256,,2330,0.49,,0,0,49,53,44,,210,190,0,12.1,14.1,1,,,,,,,,,,,1,1,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/18/2005,4.47,1849,,1305,0.1,,0,0,54,63,45,,310,320,0,12.1,14.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/19/2005,5.82,1744,,1743,0.01,,0,0,60,71,48,,320,330,0,17,23,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/20/2005,7.61,1823,,1817,0,,0,0,59,69,49,,10,10,0,17.9,21.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/21/2005,4.47,1506,,1255,0.03,,0,0,52,57,46,,120,300,0,12.1,14.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/22/2005,3.36,1736,,1733,0,,0,0,52,60,44,,250,250,0,12.1,15,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/23/2005,3.58,1806,,1756,0.01,,0,0,54,65,43,,170,170,0,12.1,14.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/24/2005,4.7,1749,,1743,0,,0,0,55,69,41,,190,210,0,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/25/2005,4.47,1910,,1909,0,,0,0,59,69,48,,140,140,0,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/26/2005,4.7,1428,,1429,0,,0,0,58,69,46,,150,140,0,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/27/2005,4.25,2115,,2028,0,,0,0,61,73,48,,10,330,0,14.1,17,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/28/2005,4.03,2039,,39,0,,0,0,63,72,53,,260,260,0,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/29/2005,4.47,1748,,1742,0,,0,0,62,74,49,,200,200,0,15,21,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/30/2005,2.68,1923,,1921,0,,0,0,61,72,49,,100,90,0,12.1,14.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",5/31/2005,6.26,148,,148,0.07,,0,0,55,60,50,,290,290,0,14.1,16.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/1/2005,6.93,1408,,1401,0.17,,0,0,53,57,48,,280,250,0,17.9,23,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/2/2005,4.03,1926,,1044,0.02,,0,0,53,61,44,,140,320,0,15,19.9,1,,,,,,,,,,,,,,1,,,,1,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/3/2005,4.7,1243,,1242,0,,0,0,55,61,48,,80,80,0,21,23.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/4/2005,4.25,1224,,1223,0.04,,0,0,55,62,48,,340,340,0,17,23,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/5/2005,4.25,1301,,1300,0,,0,0,57,68,46,,50,50,0,19.9,23,1,1,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/6/2005,3.36,1341,,1341,0,,0,0,59,71,46,,100,120,0,13,21,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/7/2005,2.68,1651,,1830,0,,0,0,60,74,46,,120,90,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/8/2005,4.7,1234,,1119,0,,0,0,62,73,50,,270,260,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/9/2005,3.36,422,,335,0,,0,0,66,79,53,,280,280,0,13,16.1,,,1,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/10/2005,4.47,2209,,2209,0.04,,0,0,70,81,58,,90,90,0,31.1,36.9,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/11/2005,6.71,1830,,1825,0.05,,0,0,68,80,56,,270,250,0,16.1,21,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/12/2005,2.68,52,,51,0.15,,0,0,62,70,54,,180,170,0,13,15,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/13/2005,3.13,1636,,1635,0.06,,0,0,68,78,58,,40,50,0,15,17,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/14/2005,4.25,2038,,2038,0.04,,0,0,69,81,57,,130,130,0,19.9,23.9,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/15/2005,4.92,1954,,1916,0.02,,0,0,67,79,55,,250,250,0,17,25.1,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/16/2005,6.04,1823,,1817,0,,0,0,68,80,56,,270,260,0,17.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/17/2005,6.26,2134,,2034,0.01,,0,0,67,78,56,,50,60,0,19.9,23.9,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/18/2005,11.18,954,,756,0.2,,0,0,64,74,53,,80,70,0,21,25.9,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/19/2005,6.26,1721,,1733,0.88,,0,0,51,53,49,,270,250,0,13,16.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/20/2005,7.61,1025,,1846,0.11,,0,0,54,60,48,,260,250,0,14.1,17,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/21/2005,2.01,146,,1541,0,,0,0,58,68,48,,210,230,0,6.9,8.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/22/2005,4.92,1246,,1245,0.01,,0,0,60,68,51,,20,20,0,23,25.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/23/2005,5.37,1557,,1537,0,,0,0,58,69,47,,190,190,0,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/24/2005,4.25,1814,,1814,0.05,,0,0,58,67,48,,270,270,0,14.1,16.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/25/2005,3.13,1524,,1523,0.01,,0,0,60,67,53,,160,160,0,12.1,13,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/26/2005,3.8,1727,,1727,0.02,,0,0,65,76,54,,80,80,0,17.9,23.9,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/27/2005,1.79,23,,21,0,,0,0,64,75,53,,130,120,0,13,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/28/2005,2.68,2055,,2054,0,,0,0,66,82,50,,110,110,0,8.1,8.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/29/2005,1.34,120,,57,0,,0,0,68,83,53,,80,80,0,8.1,8.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",6/30/2005,4.47,2127,,1705,0.05,,0,0,65,77,52,,250,210,0,14.1,17,,,,,,,,1,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/1/2005,2.91,1717,,1717,0.2,,0,0,63,68,57,,300,300,0,19.9,23,1,,1,,,,,1,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/2/2005,3.13,1232,,1231,0.06,,0,0,62,68,55,,300,300,0,15,17,1,,,,,,,,,,,1,,,1,,,,1,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/3/2005,2.91,1811,,1810,0.01,,0,0,65,73,56,,220,210,0,12.1,17.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/4/2005,2.91,1154,,1153,0.84,,0,0,62,67,56,,340,340,0,21.9,28,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/5/2005,6.04,1226,,1229,0,,0,0,63,71,54,,290,280,0,17,21.9,1,,,,,,,,,,,1,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/6/2005,5.59,2037,,2036,0.36,,0,0,62,73,50,,290,280,0,25.1,33.1,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/7/2005,7.61,1140,,1139,0.17,,0,0,62,70,54,,270,260,0,17,23,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/8/2005,3.58,1842,,1842,0.17,,0,0,60,69,51,,180,180,0,17,21,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/9/2005,4.47,1743,,1742,0.19,,0,0,65,74,55,,300,290,0,23,30,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/10/2005,7.61,1820,,1820,0.02,,0,0,64,73,55,,250,240,0,23.9,36,,,,,,,,1,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/11/2005,5.14,1811,,1734,0.06,,0,0,64,74,54,,240,250,0,15,23,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/12/2005,4.7,1414,,1413,0.08,,0,0,63,72,53,,260,270,0,21,25.9,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/13/2005,2.01,1505,,1626,0.02,,0,0,62,70,54,,20,10,0,8.9,10.1,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/14/2005,3.58,1820,,1819,0,,0,0,63,74,51,,280,280,0,15,17,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/15/2005,3.13,1226,,1455,0,,0,0,66,79,52,,140,70,0,8.1,8.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/16/2005,2.91,1311,,1245,0,,0,0,64,73,55,,260,250,0,17.9,29.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/17/2005,4.7,1309,,1645,0.02,,0,0,62,71,53,,270,320,0,14.1,16.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/18/2005,3.8,1839,,1825,1.02,,0,0,64,70,57,,80,70,0,15,17.9,1,,1,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/19/2005,5.82,1957,,1956,0,,0,0,65,75,54,,60,70,0,17,21.9,1,1,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/20/2005,13.65,1006,,1008,0,,0,0,56,61,50,,40,50,0,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/21/2005,7.61,1925,,947,0,,0,0,59,71,46,,60,120,0,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/22/2005,6.71,1531,,1530,0,,0,0,61,75,47,,100,140,0,14.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/23/2005,3.36,427,,2153,0,,0,0,64,76,51,,20,80,0,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/24/2005,3.58,1748,,1748,0.14,,0,0,65,76,53,,20,10,0,23.9,29.1,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/25/2005,4.7,1432,,1617,0,,0,0,63,77,49,,60,50,0,12.1,15,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/26/2005,2.24,2116,,2116,0,,0,0,65,76,53,,10,10,0,8.9,10.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/27/2005,4.25,1849,,1848,0,,0,0,68,80,55,,160,150,0,21,29.1,,,,,,,,1,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/28/2005,4.47,1728,,1729,0,,0,0,66,78,53,,30,20,0,16.1,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/29/2005,4.7,1614,,212,0,,0,0,61,67,54,,250,360,0,12.1,14.1,,,,,,,,1,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/30/2005,6.49,1940,,1943,0.08,,0,0,56,64,47,,50,50,0,17,19.9,,,1,,,,,1,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",7/31/2005,7.38,1818,,1817,0,,0,0,54,61,46,,20,20,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/1/2005,3.58,1945,,,0,,0,0,,61,43,,110,110,0,12.1,14.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/2/2005,2.46,2305,,,0.02,,0,0,,64,47,,150,160,0,10.1,12.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/3/2005,4.25,2101,,,0,,0,0,,71,44,,140,130,0,17.9,23,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/4/2005,4.03,1542,,,0.01,,0,0,,69,56,,330,280,0,15,17,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/5/2005,4.03,1559,,,0,,0,0,,71,54,,270,230,0,12.1,15,,,1,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/6/2005,2.91,1448,,,0.04,,0,0,,64,54,,200,190,0,10.1,13,1,,,,,,,1,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/7/2005,4.7,1312,,,0,,0,0,,66,52,,250,250,0,17.9,23.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/8/2005,2.46,1543,,,0,,0,0,,69,55,,350,340,0,8.1,10.1,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/9/2005,2.68,2352,,,0,,0,0,,79,48,,130,140,0,6.9,8.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/10/2005,1.57,1847,,,0,,0,0,,83,53,,200,210,0,6,6.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/11/2005,2.01,1608,,,0,,0,0,,79,55,,280,270,0,8.9,10.1,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/12/2005,1.57,2339,,,0,,0,0,,77,50,,30,30,0,8.1,8.1,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/13/2005,2.68,2342,,,0,,0,0,,84,52,,350,360,0,12.1,13,1,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/14/2005,6.71,1652,,,0,,0,0,,83,56,,70,70,0,13,16.1,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/15/2005,5.37,56,,,0,,0,0,,82,57,,10,90,0,10.1,14.1,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/16/2005,0.89,1035,,,0,,0,0,,70,50,,80,100,0,6.9,6.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/17/2005,3.8,2313,,,0,,0,0,,70,50,,10,10,0,12.1,14.1,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/18/2005,12.3,921,,,0,,0,0,,65,45,,30,30,0,25.9,31.1,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/19/2005,2.46,318,,,0,,0,0,,66,37,,50,40,0,8.1,8.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/20/2005,2.01,217,,,0,,0,0,,56,38,,40,50,0,6.9,6.9,,,,,,,,1,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/21/2005,2.91,1508,,,0,,0,0,,53,46,,240,250,0,8.9,12.1,1,,,,,,,1,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/22/2005,6.04,1848,,,0,,0,0,,62,49,,60,60,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/23/2005,4.47,1633,,,0,,0,0,,67,50,,110,100,0,13,17,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/24/2005,4.25,1816,,,0.01,,0,0,,64,48,,270,270,0,16.1,17.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/25/2005,3.58,1543,,,0,,0,0,,56,43,,250,250,0,10.1,13,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/26/2005,4.03,1420,,,0,,0,0,,58,41,,30,30,0,15,17,1,,,1,,,,,,,,,,,1,,,,,,1,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/27/2005,3.13,1339,,,0,,0,0,,59,42,,250,250,0,12.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/28/2005,4.92,1043,,,0,,0,0,,65,39,,90,90,0,10.1,13,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/29/2005,3.13,1429,,,0.11,,0,0,,59,43,,320,290,0,8.9,12.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/30/2005,2.46,1751,,,0,,0,0,,58,40,,240,200,0,6.9,8.1,1,1,,,,,,,,,,1,,,,,,,1,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",8/31/2005,7.16,1142,,,0.05,,0,0,,51,37,,270,270,0,16.1,19.9,1,,,,,,,1,,,,1,,,1,,1,,,,1,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/1/2005,5.14,1919,,,0,,0,0,,49,33,,340,330,0,12.1,14.1,,,,,,,,,,,,,,,,,1,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/2/2005,3.36,1250,,,0,,0,0,,57,28,,120,100,0,8.9,12.1,1,,,,,,,,,,,,,,,,,,,,1,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/3/2005,2.68,2041,,,0,,0,0,,56,39,,270,330,0,6.9,8.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/4/2005,2.91,2021,,,0.01,,0,0,,60,46,,360,360,0,8.1,8.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/5/2005,2.24,2347,,,0.01,,0,0,,65,47,,30,30,0,8.9,8.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/6/2005,4.03,2140,,,0.17,,0,0,,67,43,,170,250,0,12.1,15,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/7/2005,5.59,914,,,0.11,,0,0,,51,44,,180,190,0,13,16.1,1,,,,,,,,,,,1,1,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/8/2005,5.59,1328,,,0.03,,0,0,,56,39,,270,270,0,17,17.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/9/2005,3.8,601,,,0.02,,0,0,,56,37,,60,60,0,10.1,13,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/10/2005,2.24,1552,,,0.02,,0,0,,56,43,,240,210,0,10.1,14.1,1,,,,,,,,,,,1,1,,1,,,,1,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/11/2005,3.36,1407,,,0,,0,0,,62,37,,100,80,0,14.1,16.1,1,,,,,,,,,,,1,,,1,,,,1,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/12/2005,4.03,1328,,,0.01,,0,0,,55,46,,260,260,0,14.1,16.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/13/2005,3.58,1502,,,0.01,,0,0,,55,41,,280,240,0,15,19.9,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/14/2005,2.01,1759,,,0.05,,0,0,,54,38,,70,50,0,8.9,13,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/15/2005,2.91,1202,,,0,,0,0,,60,34,,60,70,0,8.9,12.1,,,,,,,,,,,,,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/16/2005,2.24,938,,,0,,0,0,,62,43,,40,40,0,8.1,8.9,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/17/2005,0.89,1420,,,0,,0,0,,63,37,,40,40,0,6.9,8.1,,,,,,,,,,,,,,,,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/18/2005,3.13,2209,,,0.19,,0,0,,54,42,,360,350,0,8.9,12.1,1,,,,,,,,,,,,,,1,,,,,,1,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/19/2005,3.36,1910,,,0.02,,0,0,,50,38,,270,290,0,8.1,8.9,1,,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/20/2005,4.25,1524,,,0.03,,0,0,,50,38,,280,280,0,15,19.9,1,1,,,,,,,,,,1,,,1,,,,,,,
USW00026411,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",9/21/2005,1.79,759,,,0,,0,0,,46,36,,20,10,0,6.9,8.1,1,1,,,,,,,,,,1,,,1,,,,,,,
